codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;total_entregado_total;total_entregado_parcial;total_pendiente;matched_rows_per_source
AP22456;AP22456;AP22456;;;10;;;10;0;0;{'1': [4610, 5135, 5136, 4755, 4757, 4630, 5142, 4760, 4634, 5019, 5020, 4903, 5036, 4929, 5060, 4677, 2762, 3032, 4570, 4960, 4577, 4833, 4961, 5093, 4716, 4973, 5114, 4862]}
20096391-1;20096391-1;200963911;;;;;;0;0;0;{'1': []}
AP22852;AP22852;AP22852;;;;;;0;0;0;{'1': [4626, 4620, 4628]}
159043;159043;159043;;;;;;0;0;0;{'1': []}
AP22409;AP22409;AP22409;;;;;;0;0;0;{'1': []}
20109106-1;20109106-1;201091061;;;;;;0;0;0;{'1': []}
20119257;20119257;20119257;;;;;;0;0;0;{'1': []}
142053;142053;142053;;;;;;0;0;0;{'1': []}
100414069501631;100414069501631;100414069501631;;;;;;0;0;0;{'1': []}
401253;401253;401253;;;;;;0;0;0;{'1': []}
100414160500521;100414160500521;100414160500521;;;;;;0;0;0;{'1': []}
27075;27075;27075;;;;;;0;0;0;{'1': []}
386322;386322;386322;;;;;;0;0;0;{'1': [4575]}
25673;25673;25673;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
25674;25674;25674;;;;;;0;0;0;{'1': []}
114216;114216;114216;;;;;;0;0;0;{'1': []}
25675;25675;25675;;;;;;0;0;0;{'1': []}
140603;140603;140603;;;;;;0;0;0;{'1': []}
25679;25679;25679;;;120;;;120;0;0;{'1': [3112, 642]}
117637;117637;117637;;;;;;0;0;0;{'1': []}
25887;25887;25887;;;;;;0;0;0;{'1': []}
26877;26877;26877;;;3948;2;;3948;2;0;{'1': [3969, 3844, 1925, 3717, 3977, 4362, 4491, 524, 3980, 3086, 1304, 280, 1306, 283, 2586, 1309, 1181, 285, 286, 417, 1314, 159, 1699, 3356, 4128, 4010, 1324, 1967, 3887, 2994, 439, 440, 441, 2232, 2747, 832, 2368, 3393, 2759, 978, 3154, 2132, 2005, 3412, 2714, 3415, 478, 3424, 4064, 3048, 2921, 3947, 3227, 4077, 1518, 368, 1396, 3959, 3704, 3962, 1405, 3967]}
135381;135381;135381;;;;;;0;0;0;{'1': []}
22885;22885;22885;;;43;;;43;0;0;{'1': [3845, 3590, 1803, 2334, 1823, 167, 45, 1845, 954, 2876, 4291, 584, 589, 1105, 341, 2135, 1114, 90, 4315, 2020, 357, 1893, 1005, 4346, 1788]}
108202;108202;108202;;;;;;0;0;0;{'1': []}
82629;82629;82629;;;;;;0;0;0;{'1': []}
100409026500191;100409026500191;100409026500191;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
23691;23691;23691;;;7;;;7;0;0;{'1': [750]}
118986;118986;118986;;;;;;0;0;0;{'1': []}
143699;143699;143699;;;1;;;1;0;0;{'1': [3527]}
124990;124990;124990;;;;;;0;0;0;{'1': []}
102990;102990;102990;;;;;;0;0;0;{'1': []}
96843;96843;96843;;;;;;0;0;0;{'1': []}
114051;114051;114051;;;;;;0;0;0;{'1': [4766]}
130973;130973;130973;;;;;;0;0;0;{'1': []}
394017;394017;394017;;;17;;;17;0;0;{'1': [840, 4138, 3272, 951]}
142551;142551;142551;;;4325;;;4325;0;0;{'1': [3715, 650, 523, 140, 3978, 1935, 2709, 1686, 1946, 158, 416, 4129, 4262, 3111, 1576, 2730, 2233, 831, 3905, 2371, 3151, 976, 1106, 3413, 3425, 4066, 2276, 2922, 107, 3948, 754, 1011, 3701, 4863]}
22884;22884;22884;;;28;;;28;0;0;{'1': [4295, 2024, 361, 586, 4653, 591, 47, 1008, 3409, 340, 2879, 1112, 4318, 1791]}
100414102501310;100414102501310;100414102501310;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
100414102501713;100414102501713;100414102501713;;;;;;0;0;0;{'1': []}
100406006500008;100406006500008;100406006500008;;;;;;0;0;0;{'1': []}
22883;22883;22883;;;;;;0;0;0;{'1': []}
148614;148614;148614;;;;;;0;0;0;{'1': []}
65464;65464;65464;;;;;;0;0;0;{'1': []}
25863;25863;25863;;;;;;0;0;0;{'1': []}
100416146501720;100416146501720;100416146501720;;;;;;0;0;0;{'1': []}
544804;544804;544804;;;;;;0;0;0;{'1': []}
112497;112497;112497;;;;;;0;0;0;{'1': []}
23132;23132;23132;;;;;;0;0;0;{'1': []}
112506;112506;112506;;;;;;0;0;0;{'1': []}
125183;125183;125183;;;;;;0;0;0;{'1': []}
142214;142214;142214;;;;;;0;0;0;{'1': []}
528272;528272;528272;;;;;;0;0;0;{'1': []}
144453;144453;144453;;;;;;0;0;0;{'1': []}
141311;141311;141311;;;;;;0;0;0;{'1': []}
534536;534536;534536;;;;;;0;0;0;{'1': []}
150287;150287;150287;;;4;;;4;0;0;{'1': [776]}
137226;137226;137226;;;;;;0;0;0;{'1': [4714, 4717, 4724, 4885, 5141, 4951, 5143, 4703]}
116855;116855;116855;;;;;;0;0;0;{'1': [4892]}
25697;25697;25697;;;180;;;180;0;0;{'1': [1954, 4942]}
157163;157163;157163;;;;;;0;0;0;{'1': [4768]}
125774;125774;125774;;;;;;0;0;0;{'1': []}
398290;398290;398290;;;;;;0;0;0;{'1': []}
27074;27074;27074;;;;;;0;0;0;{'1': []}
545173;545173;545173;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
545172;545172;545172;;;;;;0;0;0;{'1': []}
402697;402697;402697;;;;;;0;0;0;{'1': []}
164078;164078;164078;;;;;;0;0;0;{'1': []}
PENDIENTE;PENDIENTE;PENDIENTE;;;499;91;;499;91;0;{'1': [4865, 643, 4355, 3080, 3592, 4234, 5005, 5133, 5007, 4882, 4890, 4891, 4765, 3614, 2080, 3616, 4000, 4901, 3110, 3880, 4522, 4781, 1327, 1328, 1329, 1841, 2993, 4155, 3133, 3906, 1480, 3147, 1620, 3294, 351, 363, 4971, 4078, 2290, 2931, 3831, 3068, 4477]}
42275;42275;42275;;;;;;0;0;0;{'1': []}
543863;543863;543863;;;;;;0;0;0;{'1': []}
386205;386205;386205;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
125625;125625;125625;;;15;;;15;0;0;{'1': [3836]}
0;0;0;;;;;;0;0;0;{'1': []}
142789;142789;142789;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
127196;127196;127196;;;;;;0;0;0;{'1': []}
22882;22882;22882;;;38;;;38;0;0;{'1': [3591, 1802, 2708, 4889, 2333, 1822, 168, 1833, 44, 2989, 1334, 1846, 2877, 4292, 583, 590, 1102, 342, 1111, 89, 2275, 1892, 2021, 358, 4345, 1787, 894]}
127197;127197;127197;;;;;;0;0;0;{'1': []}
167965;167965;167965;;;;;;0;0;0;{'1': []}
127194;127194;127194;;;;;;0;0;0;{'1': [4720]}
0;0;0;;;;;;0;0;0;{'1': []}
127192;127192;127192;;;;;;0;0;0;{'1': []}
554072;554072;554072;;;;;;0;0;0;{'1': []}
116665;116665;116665;;;;;;0;0;0;{'1': []}
546699;546699;546699;;;18;;;18;0;0;{'1': [3264, 3432, 3530, 2827, 2828, 364, 3531, 4107, 4501, 4344, 349, 4351]}
549777;549777;549777;;;;;;0;0;0;{'1': []}
22381;22381;22381;;;;;;0;0;0;{'1': []}
47117;47117;47117;;;;;;0;0;0;{'1': []}
147805;147805;147805;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
387620;387620;387620;;;;;;0;0;0;{'1': []}
387555;387555;387555;;;35;;;35;0;0;{'1': [1896, 3705, 2050, 3946]}
112500;112500;112500;;;6;;;6;0;0;{'1': [162, 3963, 4381, 4383]}
0;0;0;;;;;;0;0;0;{'1': []}
119322;119322;119322;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
25695;25695;25695;;;1860;;;1860;0;0;{'1': [2369, 1924, 2758, 1575, 136, 4263, 525, 3150, 977, 695]}
0;0;0;;;;;;0;0;0;{'1': []}
124858;124858;124858;;;;;;0;0;0;{'1': []}
393922;393922;393922;;;150;;;150;0;0;{'1': [641, 1604, 3945, 752, 148, 3835]}
51669;51669;51669;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
140527;140527;140527;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
134560;134560;134560;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
392831;392831;392831;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
144320;144320;144320;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
163135;163135;163135;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
403220;403220;403220;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
545919;545919;545919;;;;;;0;0;0;{'1': [5059]}
0;0;0;;;;;;0;0;0;{'1': []}
123967;123967;123967;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
526588;526588;526588;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
27078;27078;27078;;;;;;0;0;0;{'1': [4595]}
0;0;0;;;;;;0;0;0;{'1': []}
126167;126167;126167;;;30;;;30;0;0;{'1': [4065, 4163, 2372, 3716, 3782, 3703, 2920, 4261, 3148, 2733, 1685, 1110, 3414, 3838, 415]}
0;0;0;;;;;;0;0;0;{'1': []}
25875;25875;25875;;;;;;0;0;0;{'1': []}
158520;158520;158520;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
168946;168946;168946;;;43;;;43;0;0;{'1': [3904, 2374, 646]}
80106;80106;80106;;;;;;0;0;0;{'1': []}
144327;144327;144327;;;;;;0;0;0;{'1': []}
47196;47196;47196;;;;;;0;0;0;{'1': [4739]}
0;0;0;;;;;;0;0;0;{'1': []}
PENDIENTE;PENDIENTE;PENDIENTE;;;499;91;;499;91;0;{'1': [4865, 643, 4355, 3080, 3592, 4234, 5005, 5133, 5007, 4882, 4890, 4891, 4765, 3614, 2080, 3616, 4000, 4901, 3110, 3880, 4522, 4781, 1327, 1328, 1329, 1841, 2993, 4155, 3133, 3906, 1480, 3147, 1620, 3294, 351, 363, 4971, 4078, 2290, 2931, 3831, 3068, 4477]}
0;0;0;;;;;;0;0;0;{'1': []}
539489;539489;539489;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
26878;26878;26878;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
86879;86879;86879;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
22066;22066;22066;;;42;;;42;0;0;{'1': [2048, 2051, 4944, 2748, 3837]}
0;0;0;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
PENDIENTE;PENDIENTE;PENDIENTE;;;499;91;;499;91;0;{'1': [4865, 643, 4355, 3080, 3592, 4234, 5005, 5133, 5007, 4882, 4890, 4891, 4765, 3614, 2080, 3616, 4000, 4901, 3110, 3880, 4522, 4781, 1327, 1328, 1329, 1841, 2993, 4155, 3133, 3906, 1480, 3147, 1620, 3294, 351, 363, 4971, 4078, 2290, 2931, 3831, 3068, 4477]}
0;0;0;;;;;;0;0;0;{'1': []}
392892;392892;392892;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
113835;113835;113835;;;;;;0;0;0;{'1': []}
86036;86036;86036;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
386210;386210;386210;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
26643;26643;26643;;;21;;;21;0;0;{'1': [3699, 108]}
130693;130693;130693;;;;;;0;0;0;{'1': []}
100414160500518;100414160500518;100414160500518;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
155667;155667;155667;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
100208001501585;100208001501585;100208001501585;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
142980;142980;142980;;;5;;;5;0;0;{'1': [4106, 2086, 3431]}
0;0;0;;;;;;0;0;0;{'1': []}
166709;166709;166709;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
74501;74501;74501;;;2;;;2;0;0;{'1': [365, 350]}
0;0;0;;;;;;0;0;0;{'1': []}
100416141501722;100416141501722;100416141501722;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
165185;165185;165185;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
22380;22380;22380;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
103349;103349;103349;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
552612;552612;552612;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
112498;112498;112498;;;24;;;24;0;0;{'1': [2272, 3719, 2254, 4273, 1108, 2261, 3702, 3709]}
0;0;0;;;;;;0;0;0;{'1': []}
23662;23662;23662;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
125115;125115;125115;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
AP22296;AP22296;AP22296;;;;;;0;0;0;{'1': [4928, 4805, 4718, 4696, 4761, 4953]}
0;0;0;;;;;;0;0;0;{'1': []}
141211;141211;141211;;;;;;0;0;0;{'1': []}
144328;144328;144328;;;1251;;;1251;0;0;{'1': [3876, 3718, 1927, 3529, 4943, 1840, 3934, 1010, 3700, 1687, 2750]}
142979;142979;142979;;;;;;0;0;0;{'1': []}
113833;113833;113833;;;205;;;205;0;0;{'1': [2757, 3690, 2732, 751, 1012]}
0;0;0;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
135007;135007;135007;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
105088;105088;105088;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
125728;125728;125728;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
164643;164643;164643;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
553578;553578;553578;;;;;;0;0;0;{'1': [4932]}
0;0;0;;;;;;0;0;0;{'1': []}
157214;157214;157214;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
134115;134115;134115;;;;;;0;0;0;{'1': [5037]}
0;0;0;;;;;;0;0;0;{'1': []}
537443;537443;537443;;;;;;0;0;0;{'1': [4715]}
0;0;0;;;;;;0;0;0;{'1': []}
30390;30390;30390;;;;;;0;0;0;{'1': [4699]}
22069;22069;22069;;;8;;;8;0;0;{'1': [2253]}
124352;124352;124352;;;;;;0;0;0;{'1': []}
539490;539490;539490;;;;;;0;0;0;{'1': []}
124353;124353;124353;;;;;;0;0;0;{'1': [4704, 4673, 4931, 4995, 4709, 4773, 5132, 4974]}
22873;22873;22873;;;;;;0;0;0;{'1': []}
143037;143037;143037;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
141101;141101;141101;;;;;;0;0;0;{'1': []}
22865;22865;22865;;;32;;;32;0;0;{'1': [48, 2337, 339, 4317]}
140223;140223;140223;;;;;;0;0;0;{'1': []}
22866;22866;22866;;;169;;;169;0;0;{'1': [3593, 2449, 1821, 4393, 1332, 4030, 2880, 3274, 3407, 3280, 2136, 88, 1115, 2141, 1895, 360, 2023, 4347, 1790]}
163509;163509;163509;;;;;;0;0;0;{'1': []}
136804;136804;136804;;;;;;0;0;0;{'1': []}
150123;150123;150123;;;;;;0;0;0;{'1': []}
539477;539477;539477;;;;;;0;0;0;{'1': []}
532746;532746;532746;;;;;;0;0;0;{'1': []}
136548;136548;136548;;;;;;0;0;0;{'1': []}
150136;150136;150136;;;;;;0;0;0;{'1': []}
51747;51747;51747;;;;;;0;0;0;{'1': []}
150150;150150;150150;;;;;;0;0;0;{'1': []}
131006;131006;131006;;;;;;0;0;0;{'1': []}
30277;30277;30277;;;;;;0;0;0;{'1': []}
110403;110403;110403;;;;;;0;0;0;{'1': []}
150304;150304;150304;;;;;;0;0;0;{'1': []}
22374;22374;22374;;;;;;0;0;0;{'1': []}
30353;30353;30353;;;;;;0;0;0;{'1': []}
390955;390955;390955;;;;;;0;0;0;{'1': []}
402392;402392;402392;;;;;;0;0;0;{'1': []}
392988;392988;392988;;;;;;0;0;0;{'1': []}
384572;384572;384572;;;;;;0;0;0;{'1': [4811]}
110401;110401;110401;;;7;;;7;0;0;{'1': [2370, 4162, 4260, 3149, 1936, 4767, 3903]}
138058;138058;138058;;;;;;0;0;0;{'1': []}
82877;82877;82877;;;;;;0;0;0;{'1': []}
126166;126166;126166;;;;;;0;0;0;{'1': []}
